Year,Month,Date,Country,City,Specie,count,min,max,median,variance
2019,2,2,CN,Beijing,pm25,479,119.0,235.0,179.0,4289.72
2019,3,7,CN,Beijing,pm25,448,5.0,155.0,61.0,7084.05
2019,1,19,CN,Beijing,pm25,478,9.0,217.0,46.0,6932.12
2019,1,21,CN,Beijing,pm25,476,21.0,198.0,78.0,18755.0
2019,2,19,CN,Beijing,pm25,439,30.0,449.0,180.0,30316.1
2019,3,3,CN,Beijing,pm25,456,165.0,280.0,216.0,4086.16
2019,3,6,CN,Beijing,pm25,435,5.0,179.0,30.0,3234.16
2019,3,12,CN,Beijing,pm25,425,5.0,61.0,17.0,1486.46
2019,3,15,CN,Beijing,pm25,437,5.0,117.0,34.0,5035.3
2019,3,19,CN,Beijing,pm25,453,112.0,300.0,192.0,9021.22
2019,1,6,CN,Beijing,pm25,479,65.0,227.0,159.0,8656.49
2019,2,6,CN,Beijing,pm25,480,9.0,168.0,152.0,15065.5
2019,3,21,CN,Beijing,pm25,424,5.0,85.0,21.0,2241.88
2019,2,13,CN,Beijing,pm25,453,9.0,171.0,61.0,20089.9
2019,3,18,CN,Beijing,pm25,452,122.0,226.0,174.0,2328.82
2019,3,31,CN,Beijing,pm25,453,5.0,119.0,42.0,3497.74
2019,1,2,CN,Beijing,pm25,472,21.0,316.0,104.0,49196.0
2019,2,1,CN,Beijing,pm25,474,61.0,289.0,139.0,9766.55
2019,1,13,CN,Beijing,pm25,476,9.0,538.0,192.0,256877.0
2019,3,25,CN,Beijing,pm25,450,5.0,282.0,59.0,25010.7
2019,3,26,CN,Beijing,pm25,437,17.0,181.0,112.0,19914.1
2019,2,21,CN,Beijing,pm25,471,46.0,402.0,187.0,75588.7
2019,2,24,CN,Beijing,pm25,452,9.0,388.0,124.0,81028.4
2019,1,25,CN,Beijing,pm25,427,5.0,169.0,42.0,13050.5
2019,3,10,CN,Beijing,pm25,441,154.0,200.0,180.0,641.66
2019,3,16,CN,Beijing,pm25,433,9.0,162.0,87.0,10048.8
2019,1,7,CN,Beijing,pm25,476,5.0,253.0,65.0,37038.5
2019,1,16,CN,Beijing,pm25,460,38.0,209.0,127.0,11130.3
2019,1,27,CN,Beijing,pm25,416,13.0,197.0,157.0,33672.2
2019,2,3,CN,Beijing,pm25,479,21.0,227.0,78.0,25475.6
2019,1,18,CN,Beijing,pm25,478,53.0,412.0,160.0,5780.11
2019,1,22,CN,Beijing,pm25,460,5.0,198.0,87.0,13393.8
2019,2,17,CN,Beijing,pm25,453,9.0,171.0,42.0,7556.92
2019,2,20,CN,Beijing,pm25,447,5.0,451.0,82.0,69131.2
2019,1,12,CN,Beijing,pm25,479,164.0,603.0,252.0,177245.0
2019,1,26,CN,Beijing,pm25,281,9.0,163.0,55.0,22847.4
2019,1,17,CN,Beijing,pm25,464,34.0,212.0,129.0,18177.5
2019,2,4,CN,Beijing,pm25,476,21.0,458.0,127.0,26959.5
2019,2,5,CN,Beijing,pm25,479,124.0,999.0,167.0,51016.5
2019,2,12,CN,Beijing,pm25,455,9.0,203.0,93.0,14598.0
2019,2,15,CN,Beijing,pm25,443,5.0,158.0,25.0,14135.6
2019,2,25,CN,Beijing,pm25,436,9.0,824.0,117.0,46329.1
2019,1,11,CN,Beijing,pm25,472,117.0,434.0,175.0,40423.5
2019,1,14,CN,Beijing,pm25,465,5.0,534.0,217.0,110381.0
2019,3,5,CN,Beijing,pm25,447,5.0,342.0,76.0,119685.0
2019,3,27,CN,Beijing,pm25,439,34.0,186.0,162.0,20093.8
2019,3,14,CN,Beijing,pm25,442,5.0,91.0,30.0,2842.67
2019,3,23,CN,Beijing,pm25,449,5.0,109.0,38.0,4529.6
2019,3,24,CN,Beijing,pm25,452,59.0,155.0,104.0,4660.11
2019,2,11,CN,Beijing,pm25,472,9.0,185.0,132.0,23827.9
2019,2,27,CN,Beijing,pm25,439,137.0,187.0,171.0,586.3
2019,1,29,CN,Beijing,pm25,473,152.0,241.0,180.0,1692.01
2019,1,31,CN,Beijing,pm25,423,5.0,155.0,34.0,15206.8
2019,2,8,CN,Beijing,pm25,476,5.0,169.0,74.0,21903.8
2019,2,23,CN,Beijing,pm25,459,112.0,362.0,220.0,21416.4
2019,2,26,CN,Beijing,pm25,439,72.0,169.0,134.0,4071.4
2019,3,20,CN,Beijing,pm25,448,5.0,373.0,157.0,21819.8
2019,1,3,CN,Beijing,pm25,472,109.0,314.0,190.0,18030.7
2019,1,5,CN,Beijing,pm25,463,9.0,184.0,53.0,10091.9
2019,3,22,CN,Beijing,pm25,446,5.0,154.0,30.0,2905.9
2019,2,10,CN,Beijing,pm25,464,9.0,174.0,72.0,27877.6
2019,3,13,CN,Beijing,pm25,448,5.0,99.0,34.0,2930.25
2019,3,17,CN,Beijing,pm25,450,13.0,174.0,147.0,19039.8
2019,3,30,CN,Beijing,pm25,459,5.0,72.0,21.0,1673.77
2018,12,31,CN,Beijing,pm25,480,30.0,179.0,124.0,12292.8
2019,1,4,CN,Beijing,pm25,457,5.0,251.0,46.0,25398.9
2019,1,30,CN,Beijing,pm25,470,5.0,259.0,50.0,38570.7
2019,2,18,CN,Beijing,pm25,462,21.0,220.0,99.0,24492.3
2019,2,22,CN,Beijing,pm25,475,59.0,392.0,177.0,78579.3
2019,3,2,CN,Beijing,pm25,448,168.0,332.0,239.0,21159.1
2019,3,9,CN,Beijing,pm25,449,132.0,189.0,164.0,774.74
2019,1,15,CN,Beijing,pm25,471,5.0,144.0,34.0,4633.15
2019,1,24,CN,Beijing,pm25,459,13.0,824.0,153.0,12273.3
2019,1,10,CN,Beijing,pm25,460,50.0,314.0,168.0,9353.19
2019,2,7,CN,Beijing,pm25,474,5.0,95.0,34.0,2657.37
2019,3,1,CN,Beijing,pm25,455,89.0,315.0,184.0,18167.4
2019,3,28,CN,Beijing,pm25,446,30.0,824.0,70.0,14380.1
2019,1,8,CN,Beijing,pm25,464,5.0,189.0,34.0,6910.6
2019,1,9,CN,Beijing,pm25,473,17.0,212.0,119.0,19858.3
2019,2,16,CN,Beijing,pm25,450,5.0,89.0,34.0,1594.13
2019,3,4,CN,Beijing,pm25,456,50.0,263.0,185.0,36672.7
2019,3,11,CN,Beijing,pm25,439,5.0,200.0,42.0,36689.4
2019,3,29,CN,Beijing,pm25,464,5.0,142.0,68.0,5677.79
2019,1,28,CN,Beijing,pm25,469,5.0,208.0,53.0,41995.6
2019,2,14,CN,Beijing,pm25,453,25.0,173.0,137.0,7661.83
2019,1,23,CN,Beijing,pm25,445,21.0,182.0,70.0,11416.1
2019,2,9,CN,Beijing,pm25,466,5.0,156.0,30.0,6213.61
2019,2,28,CN,Beijing,pm25,446,38.0,342.0,161.0,38692.6
2019,3,8,CN,Beijing,pm25,448,82.0,198.0,153.0,3320.84
2019,1,1,CN,Beijing,pm25,472,42.0,208.0,114.0,17289.0
2019,1,20,CN,Beijing,pm25,475,5.0,165.0,34.0,9084.94
2019,4,10,CN,Beijing,pm25,461,13.0,175.0,87.0,7941.03
2019,5,19,CN,Beijing,pm25,438,5.0,192.0,85.0,20376.5
2019,6,12,CN,Beijing,pm25,455,38.0,164.0,109.0,8246.24
2019,6,28,CN,Beijing,pm25,468,5.0,167.0,85.0,9390.29
2019,4,18,CN,Beijing,pm25,462,9.0,249.0,87.0,29777.9
2019,6,2,CN,Beijing,pm25,480,59.0,198.0,122.0,8385.56
2019,6,4,CN,Beijing,pm25,466,30.0,177.0,152.0,3711.04
2019,6,5,CN,Beijing,pm25,462,9.0,824.0,149.0,26194.2
2019,6,7,CN,Beijing,pm25,477,50.0,177.0,153.0,5390.17
2019,6,10,CN,Beijing,pm25,477,5.0,190.0,72.0,18472.5
2019,6,14,CN,Beijing,pm25,462,9.0,206.0,91.0,28221.4
2019,4,7,CN,Beijing,pm25,474,59.0,266.0,107.0,6778.74
2019,4,24,CN,Beijing,pm25,463,5.0,187.0,144.0,40179.4
2019,4,25,CN,Beijing,pm25,452,5.0,158.0,38.0,6389.56
2019,5,1,CN,Beijing,pm25,471,5.0,208.0,50.0,9338.57
2019,5,6,CN,Beijing,pm25,460,9.0,177.0,63.0,7445.64
2019,5,24,CN,Beijing,pm25,474,5.0,467.0,119.0,13363.4
2019,6,15,CN,Beijing,pm25,473,9.0,173.0,70.0,2757.54
2019,5,13,CN,Beijing,pm25,458,9.0,313.0,68.0,8849.44
2019,5,21,CN,Beijing,pm25,475,5.0,154.0,59.0,6473.32
2019,5,25,CN,Beijing,pm25,470,46.0,215.0,142.0,4470.88
2019,5,18,CN,Beijing,pm25,442,9.0,163.0,102.0,6770.38
2019,5,20,CN,Beijing,pm25,461,5.0,169.0,50.0,4882.99
2019,5,26,CN,Beijing,pm25,464,5.0,180.0,102.0,41566.6
2019,5,27,CN,Beijing,pm25,426,5.0,127.0,21.0,3138.97
2019,4,27,CN,Beijing,pm25,474,21.0,180.0,109.0,15004.0
2019,5,9,CN,Beijing,pm25,464,38.0,257.0,104.0,15251.6
2019,5,11,CN,Beijing,pm25,475,89.0,258.0,149.0,8817.89
2019,6,16,CN,Beijing,pm25,475,17.0,161.0,72.0,5960.59
2019,4,11,CN,Beijing,pm25,465,65.0,172.0,137.0,5621.33
2019,4,14,CN,Beijing,pm25,465,9.0,273.0,59.0,6559.04
2019,4,17,CN,Beijing,pm25,458,74.0,256.0,175.0,1719.24
2019,4,26,CN,Beijing,pm25,463,5.0,158.0,70.0,4836.74
2019,6,21,CN,Beijing,pm25,476,9.0,226.0,152.0,21683.8
2019,6,23,CN,Beijing,pm25,478,57.0,160.0,114.0,5815.64
