Year,Month,Date,Country,City,Specie,count,min,max,median,variance
2017,1,8,US,Los Angeles,pm25,71,9.0,143.0,53.0,11424.5
2017,4,15,US,Los Angeles,pm25,71,13.0,74.0,47.0,1843.9
2017,1,26,US,Los Angeles,pm25,71,10.0,134.0,57.0,6836.66
2017,2,9,US,Los Angeles,pm25,50,3.0,85.0,42.0,3452.98
2017,2,22,US,Los Angeles,pm25,71,2.0,74.0,30.0,2416.09
2017,5,1,US,Los Angeles,pm25,72,2.0,85.0,59.0,2408.86
2017,5,19,US,Los Angeles,pm25,68,3.0,114.0,57.0,3306.94
2017,6,7,US,Los Angeles,pm25,72,1.0,85.0,36.0,4555.42
2017,6,25,US,Los Angeles,pm25,72,18.0,93.0,55.0,2149.19
2017,4,28,US,Los Angeles,pm25,72,10.0,75.0,37.0,2115.54
2017,5,15,US,Los Angeles,pm25,72,18.0,75.0,44.0,1466.04
2017,5,30,US,Los Angeles,pm25,70,25.0,89.0,56.0,2092.26
2017,6,12,US,Los Angeles,pm25,69,4.0,87.0,42.0,3010.76
2017,1,9,US,Los Angeles,pm25,69,6.0,95.0,38.0,3829.28
2017,1,12,US,Los Angeles,pm25,70,1.0,62.0,26.0,2385.96
2017,1,20,US,Los Angeles,pm25,54,2.0,77.0,25.0,2756.01
2017,3,16,US,Los Angeles,pm25,71,8.0,85.0,60.0,3318.43
2017,2,6,US,Los Angeles,pm25,60,2.0,61.0,18.0,1600.51
2017,3,7,US,Los Angeles,pm25,69,6.0,76.0,42.0,2711.04
2017,1,1,US,Los Angeles,pm25,69,14.0,179.0,59.0,23138.7
2017,2,26,US,Los Angeles,pm25,66,4.0,59.0,25.0,1565.22
2017,4,3,US,Los Angeles,pm25,30,2.0,62.0,42.0,2305.06
2017,5,14,US,Los Angeles,pm25,72,13.0,73.0,53.0,1351.67
2017,5,23,US,Los Angeles,pm25,72,23.0,102.0,58.0,2915.77
2017,6,4,US,Los Angeles,pm25,72,19.0,132.0,63.0,7678.18
2017,6,21,US,Los Angeles,pm25,48,36.0,119.0,60.0,2817.73
2017,5,4,US,Los Angeles,pm25,72,18.0,109.0,60.0,3057.93
2017,1,30,US,Los Angeles,pm25,48,9.0,99.0,54.0,4600.99
2017,2,7,US,Los Angeles,pm25,71,1.0,61.0,18.0,1864.68
2017,2,10,US,Los Angeles,pm25,71,15.0,93.0,42.0,2777.85
2017,2,13,US,Los Angeles,pm25,69,6.0,94.0,50.0,4590.09
2017,3,20,US,Los Angeles,pm25,69,1.0,68.0,32.0,2432.82
2017,3,27,US,Los Angeles,pm25,70,8.0,107.0,35.0,3204.89
2017,4,8,US,Los Angeles,pm25,67,2.0,55.0,30.0,1467.26
2017,5,18,US,Los Angeles,pm25,72,15.0,90.0,51.0,1970.26
2017,5,21,US,Los Angeles,pm25,72,6.0,74.0,53.0,2440.18
2017,6,26,US,Los Angeles,pm25,70,19.0,124.0,57.0,4803.27
2017,6,16,US,Los Angeles,pm25,48,4.0,84.0,62.0,2457.97
2017,2,28,US,Los Angeles,pm25,69,7.0,85.0,38.0,3599.01
2017,3,4,US,Los Angeles,pm25,70,7.0,95.0,49.0,3733.67
2017,3,12,US,Los Angeles,pm25,69,38.0,144.0,77.0,6106.07
2017,3,21,US,Los Angeles,pm25,66,2.0,61.0,21.0,2485.92
2017,4,9,US,Los Angeles,pm25,72,13.0,77.0,40.0,1846.69
2017,4,13,US,Los Angeles,pm25,65,3.0,82.0,25.0,3449.04
2017,6,1,US,Los Angeles,pm25,72,15.0,89.0,53.0,2171.64
2017,1,13,US,Los Angeles,pm25,72,23.0,94.0,53.0,2459.62
2017,2,12,US,Los Angeles,pm25,70,9.0,152.0,44.0,4767.97
2017,3,25,US,Los Angeles,pm25,70,1.0,73.0,27.0,2527.95
2017,3,29,US,Los Angeles,pm25,70,13.0,93.0,49.0,3132.96
2017,4,27,US,Los Angeles,pm25,62,13.0,85.0,46.0,2124.51
2017,1,3,US,Los Angeles,pm25,72,23.0,89.0,57.0,2156.6
2017,3,6,US,Los Angeles,pm25,70,6.0,61.0,30.0,1432.32
2017,4,4,US,Los Angeles,pm25,44,12.0,78.0,58.0,3698.54
2017,4,22,US,Los Angeles,pm25,72,11.0,112.0,55.0,2426.76
2017,5,24,US,Los Angeles,pm25,71,22.0,112.0,57.0,3848.06
2017,6,2,US,Los Angeles,pm25,72,12.0,117.0,61.0,3423.44
2017,5,3,US,Los Angeles,pm25,72,15.0,107.0,53.0,2338.24
2017,1,17,US,Los Angeles,pm25,69,16.0,105.0,62.0,3596.07
2017,1,27,US,Los Angeles,pm25,69,1.0,111.0,38.0,8497.43
2017,1,28,US,Los Angeles,pm25,55,2.0,137.0,65.0,11188.3
2017,1,31,US,Los Angeles,pm25,45,29.0,108.0,73.0,3962.07
2017,3,24,US,Los Angeles,pm25,71,17.0,71.0,42.0,1260.85
