Year,Month,Date,Country,City,Specie,count,min,max,median,variance
2019,3,23,IT,Rome,pm25,192,59.0,72.0,65.0,263.72
2019,1,4,IT,Rome,pm25,192,25.0,55.0,34.0,1064.14
2019,1,29,IT,Rome,pm25,192,42.0,65.0,55.0,403.98
2019,2,2,IT,Rome,pm25,168,13.0,38.0,21.0,603.18
2019,2,19,IT,Rome,pm25,192,89.0,132.0,119.0,1517.28
2019,2,28,IT,Rome,pm25,192,50.0,76.0,59.0,930.94
2019,2,8,IT,Rome,pm25,192,74.0,89.0,82.0,261.36
2019,2,18,IT,Rome,pm25,192,91.0,109.0,99.0,318.53
2019,3,15,IT,Rome,pm25,192,38.0,55.0,50.0,336.6
2019,1,8,IT,Rome,pm25,192,85.0,119.0,99.0,881.47
2019,1,15,IT,Rome,pm25,144,59.0,91.0,63.0,1163.64
2019,1,19,IT,Rome,pm25,192,50.0,72.0,63.0,590.42
2019,1,25,IT,Rome,pm25,192,38.0,50.0,46.0,241.26
2019,1,26,IT,Rome,pm25,192,50.0,65.0,59.0,223.51
2019,3,30,IT,Rome,pm25,192,42.0,59.0,53.0,286.49
2019,3,31,IT,Rome,pm25,184,59.0,68.0,61.0,84.05
2019,3,21,IT,Rome,pm25,192,42.0,57.0,50.0,187.85
2019,1,3,IT,Rome,pm25,192,17.0,53.0,30.0,891.52
2019,1,14,IT,Rome,pm25,192,57.0,76.0,70.0,344.14
2019,1,18,IT,Rome,pm25,192,21.0,63.0,53.0,1591.88
2019,2,11,IT,Rome,pm25,192,30.0,50.0,34.0,392.04
2019,3,10,IT,Rome,pm25,168,25.0,55.0,30.0,935.36
2019,1,12,IT,Rome,pm25,168,50.0,80.0,63.0,927.97
2019,1,16,IT,Rome,pm25,192,34.0,87.0,78.0,2560.21
2019,2,7,IT,Rome,pm25,192,50.0,72.0,59.0,374.45
2019,2,25,IT,Rome,pm25,192,25.0,53.0,38.0,600.0
2019,3,11,IT,Rome,pm25,192,30.0,42.0,34.0,110.58
2019,3,20,IT,Rome,pm25,192,25.0,53.0,34.0,745.76
2019,3,27,IT,Rome,pm25,192,25.0,46.0,34.0,419.06
2019,1,2,IT,Rome,pm25,192,50.0,70.0,61.0,298.43
2019,1,22,IT,Rome,pm25,192,25.0,59.0,38.0,1470.0
2019,2,3,IT,Rome,pm25,192,21.0,46.0,30.0,467.28
2019,2,5,IT,Rome,pm25,192,30.0,50.0,38.0,361.89
2019,3,13,IT,Rome,pm25,192,30.0,42.0,38.0,178.43
2019,1,23,IT,Rome,pm25,192,30.0,61.0,42.0,826.18
2019,1,27,IT,Rome,pm25,192,65.0,99.0,72.0,971.94
2019,2,9,IT,Rome,pm25,192,72.0,95.0,85.0,464.76
2019,3,16,IT,Rome,pm25,192,34.0,63.0,50.0,758.95
2019,3,24,IT,Rome,pm25,192,65.0,80.0,70.0,204.66
2019,2,21,IT,Rome,pm25,192,70.0,91.0,85.0,376.81
2019,2,23,IT,Rome,pm25,192,30.0,89.0,55.0,2387.43
2019,3,2,IT,Rome,pm25,192,63.0,102.0,74.0,1172.2
2019,3,1,IT,Rome,pm25,192,42.0,74.0,59.0,769.01
2019,3,14,IT,Rome,pm25,192,21.0,30.0,25.0,126.75
2019,3,17,IT,Rome,pm25,168,55.0,61.0,59.0,55.84
2019,1,5,IT,Rome,pm25,192,55.0,109.0,68.0,2228.95
2019,1,11,IT,Rome,pm25,168,25.0,46.0,34.0,576.9
2019,2,4,IT,Rome,pm25,192,25.0,57.0,38.0,981.99
2019,2,22,IT,Rome,pm25,192,74.0,89.0,82.0,240.63
2019,2,24,IT,Rome,pm25,192,25.0,46.0,30.0,370.52
2019,3,18,IT,Rome,pm25,144,34.0,53.0,38.0,475.8
2019,3,28,IT,Rome,pm25,192,34.0,53.0,38.0,320.26
2019,2,15,IT,Rome,pm25,168,42.0,68.0,59.0,610.57
2019,3,6,IT,Rome,pm25,192,55.0,70.0,59.0,253.19
2019,3,7,IT,Rome,pm25,192,53.0,70.0,57.0,304.08
2019,1,9,IT,Rome,pm25,192,50.0,68.0,57.0,278.33
2019,1,10,IT,Rome,pm25,144,13.0,34.0,21.0,463.22
2019,1,13,IT,Rome,pm25,192,72.0,132.0,93.0,3017.59
2019,1,30,IT,Rome,pm25,168,42.0,72.0,57.0,797.4
2019,1,31,IT,Rome,pm25,168,21.0,53.0,42.0,1053.21
2019,3,9,IT,Rome,pm25,168,42.0,65.0,55.0,468.5
2018,12,31,IT,Rome,pm25,192,42.0,76.0,59.0,929.69
2019,1,1,IT,Rome,pm25,192,38.0,151.0,76.0,9745.76
2019,1,20,IT,Rome,pm25,192,61.0,85.0,74.0,488.64
