Year,Month,Date,Country,City,Specie,count,min,max,median,variance
2015,1,8,US,Manhattan,pm25,71,17.0,55.0,39.0,896.95
2015,1,17,US,Manhattan,pm25,96,12.0,53.0,36.0,800.31
2015,2,4,US,Manhattan,pm25,96,11.0,152.0,55.0,2863.56
2015,3,28,US,Manhattan,pm25,72,5.0,43.0,21.0,848.4
2015,4,15,US,Manhattan,pm25,91,2.0,62.0,17.0,2291.19
2015,4,19,US,Manhattan,pm25,86,2.0,62.0,12.0,991.61
2015,5,12,US,Manhattan,pm25,93,5.0,89.0,55.0,4193.19
2015,6,11,US,Manhattan,pm25,96,40.0,112.0,83.0,2172.35
2015,6,21,US,Manhattan,pm25,85,2.0,73.0,25.0,2772.64
2015,1,25,US,Manhattan,pm25,72,15.0,55.0,34.0,950.48
2015,5,4,US,Manhattan,pm25,95,13.0,94.0,55.0,1865.71
2015,5,15,US,Manhattan,pm25,96,15.0,67.0,38.0,2030.87
2015,1,16,US,Manhattan,pm25,84,26.0,93.0,60.0,2560.33
2015,3,18,US,Manhattan,pm25,95,3.0,41.0,19.0,774.46
2015,1,5,US,Manhattan,pm25,72,21.0,55.0,34.0,677.46
2015,1,11,US,Manhattan,pm25,72,40.0,62.0,53.0,196.29
2015,1,13,US,Manhattan,pm25,72,21.0,66.0,45.0,1151.78
2015,1,20,US,Manhattan,pm25,72,22.0,54.0,35.0,759.88
2015,1,22,US,Manhattan,pm25,72,33.0,63.0,52.0,372.1
2015,2,14,US,Manhattan,pm25,95,15.0,68.0,47.0,1025.71
2015,3,3,US,Manhattan,pm25,93,2.0,69.0,31.0,2250.46
2015,3,11,US,Manhattan,pm25,93,10.0,129.0,39.0,4311.17
2015,3,23,US,Manhattan,pm25,87,7.0,55.0,25.0,942.38
2015,4,24,US,Manhattan,pm25,94,1.0,33.0,13.0,763.31
2015,4,29,US,Manhattan,pm25,90,2.0,83.0,15.0,3300.5
2015,6,12,US,Manhattan,pm25,96,20.0,115.0,58.0,5573.39
2015,6,17,US,Manhattan,pm25,88,1.0,70.0,25.0,2668.51
2015,6,22,US,Manhattan,pm25,94,2.0,76.0,35.0,3281.68
2015,1,3,US,Manhattan,pm25,70,16.0,96.0,44.0,2207.75
2015,5,2,US,Manhattan,pm25,89,4.0,73.0,28.0,2924.36
2015,6,19,US,Manhattan,pm25,92,3.0,61.0,33.0,2503.84
2015,1,31,US,Manhattan,pm25,72,12.0,55.0,29.0,1087.13
2015,2,17,US,Manhattan,pm25,69,19.0,153.0,44.0,4654.16
2015,2,19,US,Manhattan,pm25,96,15.0,78.0,39.0,1566.3
2015,3,30,US,Manhattan,pm25,88,7.0,55.0,25.0,1527.46
2015,3,31,US,Manhattan,pm25,96,1.0,50.0,17.0,1699.26
2015,4,6,US,Manhattan,pm25,96,10.0,99.0,44.0,3475.43
2015,5,13,US,Manhattan,pm25,88,1.0,66.0,10.0,2127.7
2015,5,31,US,Manhattan,pm25,85,4.0,56.0,33.0,2270.93
2015,1,21,US,Manhattan,pm25,72,16.0,155.0,42.0,4264.57
2015,4,2,US,Manhattan,pm25,96,10.0,68.0,40.0,1850.25
2015,4,27,US,Manhattan,pm25,91,1.0,36.0,10.0,734.08
2015,6,28,US,Manhattan,pm25,47,1.0,27.0,8.0,560.21
2015,2,11,US,Manhattan,pm25,96,6.0,81.0,41.0,1975.56
2015,2,12,US,Manhattan,pm25,95,10.0,82.0,46.0,2255.76
2015,2,24,US,Manhattan,pm25,95,11.0,67.0,37.0,1482.57
2015,5,9,US,Manhattan,pm25,96,5.0,71.0,43.0,2561.89
2015,5,18,US,Manhattan,pm25,89,4.0,89.0,38.0,5662.65
2015,6,18,US,Manhattan,pm25,88,1.0,43.0,18.0,1068.69
