Year,Month,Date,Country,City,Specie,count,min,max,median,variance
2018,1,26,CN,Beijing,pm25,411,13.0,175.0,87.0,22851.5
2018,2,15,CN,Beijing,pm25,447,13.0,452.0,70.0,87953.2
2018,5,31,CN,Beijing,pm25,475,13.0,185.0,89.0,12143.9
2018,6,14,CN,Beijing,pm25,464,13.0,179.0,72.0,8721.66
2018,6,18,CN,Beijing,pm25,469,30.0,197.0,163.0,14966.5
2018,1,12,CN,Beijing,pm25,411,57.0,211.0,155.0,16732.2
2018,1,16,CN,Beijing,pm25,430,57.0,170.0,119.0,7308.66
2018,2,22,CN,Beijing,pm25,438,13.0,240.0,63.0,10493.7
2018,3,2,CN,Beijing,pm25,455,107.0,486.0,159.0,7592.21
2018,4,1,CN,Beijing,pm25,393,153.0,342.0,215.0,29050.0
2018,6,15,CN,Beijing,pm25,476,38.0,261.0,163.0,16209.4
2018,6,29,CN,Beijing,pm25,456,13.0,129.0,70.0,2646.51
2018,1,4,CN,Beijing,pm25,417,13.0,147.0,53.0,4512.32
2018,1,24,CN,Beijing,pm25,393,13.0,174.0,50.0,23632.2
2018,3,14,CN,Beijing,pm25,452,172.0,444.0,254.0,47679.1
2018,3,22,CN,Beijing,pm25,444,107.0,188.0,167.0,543.05
2018,3,27,CN,Beijing,pm25,447,139.0,452.0,242.0,11659.7
2018,5,22,CN,Beijing,pm25,471,25.0,177.0,112.0,9952.44
2018,5,27,CN,Beijing,pm25,474,13.0,215.0,117.0,12410.5
2018,2,25,CN,Beijing,pm25,440,59.0,216.0,139.0,16045.8
2018,3,1,CN,Beijing,pm25,440,13.0,159.0,46.0,10465.1
2018,2,4,CN,Beijing,pm25,384,13.0,153.0,74.0,9728.9
2018,2,11,CN,Beijing,pm25,439,13.0,151.0,42.0,2734.67
2018,3,11,CN,Beijing,pm25,455,70.0,198.0,154.0,7856.99
2018,3,16,CN,Beijing,pm25,443,42.0,151.0,87.0,4913.1
2018,1,1,CN,Beijing,pm25,285,17.0,171.0,89.0,23056.6
2018,1,15,CN,Beijing,pm25,425,13.0,281.0,78.0,20555.3
2018,3,17,CN,Beijing,pm25,447,65.0,182.0,153.0,8790.34
2018,5,21,CN,Beijing,pm25,449,78.0,182.0,149.0,4812.88
2018,5,24,CN,Beijing,pm25,440,13.0,190.0,149.0,5599.96
2018,2,8,CN,Beijing,pm25,441,13.0,304.0,137.0,28047.2
2018,2,19,CN,Beijing,pm25,442,159.0,281.0,195.0,5502.67
2018,4,24,CN,Beijing,pm25,448,13.0,160.0,68.0,7344.59
2018,4,30,CN,Beijing,pm25,436,34.0,195.0,85.0,6559.49
2018,5,8,CN,Beijing,pm25,433,13.0,162.0,85.0,4469.28
2018,5,25,CN,Beijing,pm25,456,76.0,192.0,153.0,3961.24
2018,1,11,CN,Beijing,pm25,416,13.0,155.0,34.0,11249.5
2018,2,26,CN,Beijing,pm25,445,155.0,313.0,189.0,4003.41
2018,5,2,CN,Beijing,pm25,440,13.0,161.0,57.0,8083.34
2018,6,10,CN,Beijing,pm25,473,34.0,172.0,104.0,7673.22
2018,6,27,CN,Beijing,pm25,453,5.0,216.0,63.0,30718.7
2018,4,10,CN,Beijing,pm25,426,13.0,199.0,72.0,43746.8
2018,4,17,CN,Beijing,pm25,416,122.0,289.0,171.0,2681.36
2018,3,4,CN,Beijing,pm25,452,13.0,285.0,124.0,33042.4
2018,3,9,CN,Beijing,pm25,452,122.0,268.0,169.0,5068.37
2018,3,26,CN,Beijing,pm25,453,129.0,258.0,185.0,3731.71
2018,1,6,CN,Beijing,pm25,419,13.0,246.0,53.0,14328.4
2018,1,21,CN,Beijing,pm25,429,57.0,152.0,97.0,2414.02
2018,6,12,CN,Beijing,pm25,459,70.0,265.0,164.0,5297.95
2018,6,25,CN,Beijing,pm25,476,72.0,221.0,158.0,7505.86
2018,6,26,CN,Beijing,pm25,477,30.0,258.0,189.0,16085.5
2018,6,30,CN,Beijing,pm25,478,53.0,158.0,91.0,6854.29
