Year,Month,Date,Country,City,Specie,count,min,max,median,variance
2018,12,31,US,Portland,pm25,177,5.0,154.0,33.0,4519.22
2019,1,2,US,Portland,pm25,177,5.0,142.0,59.0,4973.77
2019,1,20,US,Portland,pm25,184,9.0,85.0,28.0,2687.83
2019,2,25,US,Portland,pm25,184,5.0,55.0,14.0,578.56
2019,3,11,US,Portland,pm25,160,5.0,72.0,27.0,1334.48
2019,3,21,US,Portland,pm25,183,10.0,58.0,25.0,620.22
2019,1,5,US,Portland,pm25,184,7.0,63.0,41.0,1863.73
2019,1,29,US,Portland,pm25,183,9.0,74.0,21.0,1490.73
2019,2,20,US,Portland,pm25,182,5.0,78.0,10.0,1019.69
2019,3,4,US,Portland,pm25,169,5.0,46.0,14.0,194.11
2019,1,16,US,Portland,pm25,183,5.0,107.0,33.0,2237.72
2019,1,19,US,Portland,pm25,182,5.0,83.0,25.0,3146.36
2019,2,12,US,Portland,pm25,176,4.0,43.0,9.0,512.15
2019,2,13,US,Portland,pm25,184,5.0,70.0,24.0,1457.6
2019,2,14,US,Portland,pm25,175,5.0,35.0,10.0,418.87
2019,3,27,US,Portland,pm25,181,5.0,53.0,14.0,793.44
2019,1,3,US,Portland,pm25,182,5.0,61.0,18.0,1321.43
2019,2,3,US,Portland,pm25,179,5.0,38.0,10.0,277.29
2019,2,6,US,Portland,pm25,184,25.0,91.0,56.0,2224.12
2019,2,16,US,Portland,pm25,184,5.0,54.0,10.0,1073.46
2019,3,30,US,Portland,pm25,183,5.0,74.0,23.0,1772.73
2019,3,31,US,Portland,pm25,175,5.0,76.0,20.0,3115.14
2019,2,23,US,Portland,pm25,183,5.0,61.0,15.0,1416.02
2019,1,8,US,Portland,pm25,173,5.0,72.0,8.0,301.83
2019,1,11,US,Portland,pm25,184,9.0,147.0,16.0,4589.71
2019,1,14,US,Portland,pm25,178,5.0,97.0,14.0,1606.65
2019,1,18,US,Portland,pm25,178,5.0,34.0,15.0,377.26
2019,1,28,US,Portland,pm25,182,5.0,78.0,18.0,1763.51
2019,2,1,US,Portland,pm25,184,17.0,73.0,44.0,1104.31
2019,2,21,US,Portland,pm25,184,8.0,82.0,31.0,2034.72
2019,3,3,US,Portland,pm25,134,5.0,45.0,18.0,853.23
2019,3,12,US,Portland,pm25,157,5.0,34.0,11.0,299.56
2019,3,29,US,Portland,pm25,182,9.0,55.0,23.0,1520.88
2019,1,1,US,Portland,pm25,160,21.0,172.0,57.0,11781.8
2019,1,10,US,Portland,pm25,182,6.0,61.0,15.0,854.09
2019,1,13,US,Portland,pm25,184,9.0,91.0,17.0,3119.48
2019,2,28,US,Portland,pm25,183,5.0,34.0,20.0,330.09
2019,1,12,US,Portland,pm25,183,9.0,104.0,18.0,3320.47
2019,1,27,US,Portland,pm25,184,34.0,128.0,61.0,2664.54
2019,1,30,US,Portland,pm25,184,17.0,85.0,32.0,1632.66
2019,2,5,US,Portland,pm25,184,12.0,102.0,27.0,2790.27
2019,3,6,US,Portland,pm25,184,12.0,76.0,27.0,2475.5
2019,3,26,US,Portland,pm25,176,5.0,50.0,13.0,423.0
2019,1,7,US,Portland,pm25,184,5.0,91.0,16.0,1194.9
2019,2,9,US,Portland,pm25,167,6.0,52.0,17.0,1099.51
2019,2,22,US,Portland,pm25,183,9.0,61.0,23.0,1324.25
2019,3,5,US,Portland,pm25,182,5.0,55.0,17.0,655.24
2019,3,8,US,Portland,pm25,160,6.0,70.0,25.0,1795.21
2019,3,19,US,Portland,pm25,182,5.0,46.0,17.0,271.41
2019,1,31,US,Portland,pm25,181,13.0,87.0,45.0,1610.24
2019,2,11,US,Portland,pm25,159,5.0,25.0,8.0,197.13
2019,2,15,US,Portland,pm25,166,5.0,34.0,7.0,272.78
2019,3,14,US,Portland,pm25,157,5.0,45.0,17.0,553.27
2019,3,17,US,Portland,pm25,143,8.0,76.0,26.0,2251.94
2019,1,22,US,Portland,pm25,175,5.0,82.0,17.0,1680.06
2019,2,19,US,Portland,pm25,184,6.0,75.0,26.0,3537.7
2019,3,13,US,Portland,pm25,160,5.0,45.0,15.0,535.83
2019,3,23,US,Portland,pm25,184,5.0,63.0,21.0,963.92
2019,1,15,US,Portland,pm25,182,5.0,95.0,22.0,1194.98
2019,1,26,US,Portland,pm25,184,13.0,152.0,56.0,6191.06
2019,2,4,US,Portland,pm25,181,5.0,53.0,13.0,394.67
2019,2,8,US,Portland,pm25,184,13.0,74.0,39.0,1684.23
2019,3,1,US,Portland,pm25,158,5.0,80.0,20.0,1404.55
2019,3,9,US,Portland,pm25,155,7.0,77.0,22.0,3056.42
2019,3,22,US,Portland,pm25,183,9.0,58.0,30.0,1249.54
2019,2,10,US,Portland,pm25,148,7.0,34.0,16.0,160.29
2019,2,17,US,Portland,pm25,184,9.0,65.0,15.0,1206.47
2019,3,20,US,Portland,pm25,180,5.0,51.0,16.0,376.89
2019,3,24,US,Portland,pm25,184,5.0,71.0,23.0,1149.58
2019,1,4,US,Portland,pm25,178,8.0,63.0,17.0,1281.57
2019,1,6,US,Portland,pm25,171,5.0,29.0,10.0,214.76
2019,2,2,US,Portland,pm25,183,5.0,66.0,27.0,2653.5
2019,2,18,US,Portland,pm25,184,13.0,87.0,48.0,2293.43
2019,2,24,US,Portland,pm25,184,5.0,61.0,15.0,1171.99
2019,3,25,US,Portland,pm25,184,9.0,61.0,20.0,835.9
2019,3,18,US,Portland,pm25,160,5.0,43.0,15.0,441.82
2019,1,9,US,Portland,pm25,177,5.0,35.0,18.0,439.87
2019,1,21,US,Portland,pm25,184,21.0,90.0,42.0,1536.71
2019,1,25,US,Portland,pm25,184,16.0,126.0,40.0,2448.03
2019,2,26,US,Portland,pm25,183,9.0,53.0,16.0,528.32
2019,3,2,US,Portland,pm25,136,5.0,95.0,38.0,3250.14
2019,3,7,US,Portland,pm25,170,5.0,62.0,17.0,2052.36
2019,3,16,US,Portland,pm25,148,13.0,74.0,30.0,1716.94
