Year,Month,Date,Country,City,Specie,count,min,max,median,variance
2018,1,9,ES,Madrid,pm25,166,13.0,99.0,55.0,2642.74
2018,1,26,ES,Madrid,pm25,161,5.0,46.0,13.0,879.44
2018,1,27,ES,Madrid,pm25,161,5.0,42.0,13.0,640.45
2018,4,29,ES,Madrid,pm25,192,9.0,55.0,21.0,603.35
2018,5,25,ES,Madrid,pm25,216,27.0,87.0,42.0,822.83
2018,6,24,ES,Madrid,pm25,172,17.0,119.0,57.0,3946.59
2018,1,7,ES,Madrid,pm25,152,5.0,50.0,13.0,966.62
2018,1,31,ES,Madrid,pm25,163,5.0,152.0,53.0,4453.26
2018,2,14,ES,Madrid,pm25,163,5.0,53.0,25.0,981.28
2018,2,24,ES,Madrid,pm25,216,34.0,117.0,55.0,1047.17
2018,4,23,ES,Madrid,pm25,192,43.0,104.0,55.0,721.95
2018,1,21,ES,Madrid,pm25,151,5.0,72.0,25.0,2529.3
2018,2,13,ES,Madrid,pm25,163,5.0,89.0,32.0,2824.49
2018,2,20,ES,Madrid,pm25,213,5.0,87.0,18.0,1124.66
2018,3,9,ES,Madrid,pm25,215,20.0,70.0,41.0,891.22
2018,4,25,ES,Madrid,pm25,191,41.0,71.0,56.0,511.54
2018,5,4,ES,Madrid,pm25,191,17.0,57.0,26.0,516.72
2018,5,6,ES,Madrid,pm25,192,26.0,74.0,40.0,523.14
2018,5,13,ES,Madrid,pm25,189,5.0,46.0,21.0,555.88
2018,1,28,ES,Madrid,pm25,165,5.0,50.0,17.0,1054.92
2018,2,4,ES,Madrid,pm25,165,5.0,55.0,17.0,1052.5
2018,2,8,ES,Madrid,pm25,161,5.0,78.0,25.0,2716.31
2018,3,25,ES,Madrid,pm25,144,5.0,34.0,13.0,515.23
2018,4,27,ES,Madrid,pm25,187,21.0,72.0,50.0,1053.77
2018,5,27,ES,Madrid,pm25,215,26.0,74.0,39.0,694.64
2018,1,16,ES,Madrid,pm25,168,5.0,87.0,46.0,4259.04
2018,4,13,ES,Madrid,pm25,177,5.0,46.0,23.0,477.99
2018,6,14,ES,Madrid,pm25,215,19.0,65.0,34.0,1176.36
2018,1,23,ES,Madrid,pm25,168,5.0,127.0,46.0,4757.78
2018,4,3,ES,Madrid,pm25,192,14.0,57.0,25.0,562.88
2018,5,3,ES,Madrid,pm25,186,13.0,57.0,25.0,914.08
2018,5,26,ES,Madrid,pm25,216,24.0,74.0,39.0,1204.9
2018,6,10,ES,Madrid,pm25,216,24.0,74.0,36.0,640.81
2018,3,13,ES,Madrid,pm25,215,14.0,63.0,28.0,1056.33
2018,2,12,ES,Madrid,pm25,157,5.0,55.0,17.0,1293.05
2018,2,21,ES,Madrid,pm25,216,8.0,42.0,19.0,684.04
2018,2,23,ES,Madrid,pm25,216,25.0,89.0,44.0,1087.77
2018,5,20,ES,Madrid,pm25,214,21.0,59.0,33.0,533.33
2018,6,17,ES,Madrid,pm25,204,5.0,68.0,35.0,1056.24
2018,1,29,ES,Madrid,pm25,168,5.0,132.0,34.0,4493.31
2018,5,11,ES,Madrid,pm25,191,25.0,99.0,42.0,1422.63
2018,4,14,ES,Madrid,pm25,183,5.0,57.0,33.0,1019.25
2018,4,12,ES,Madrid,pm25,189,12.0,57.0,21.0,727.83
2018,6,9,ES,Madrid,pm25,206,5.0,72.0,38.0,982.68
2018,4,9,ES,Madrid,pm25,190,10.0,34.0,17.0,281.41
2018,4,24,ES,Madrid,pm25,192,31.0,68.0,53.0,750.71
2018,5,9,ES,Madrid,pm25,192,38.0,74.0,52.0,487.99
2018,6,12,ES,Madrid,pm25,215,14.0,65.0,30.0,945.91
2018,3,26,ES,Madrid,pm25,169,5.0,74.0,23.0,1129.68
2018,3,30,ES,Madrid,pm25,192,8.0,34.0,18.0,227.91
2018,7,1,ES,Madrid,pm25,216,25.0,122.0,41.0,1328.93
2018,1,1,ES,Madrid,pm25,138,5.0,46.0,17.0,1069.26
2018,2,16,ES,Madrid,pm25,170,17.0,124.0,61.0,3301.45
2018,2,27,ES,Madrid,pm25,212,13.0,93.0,56.0,1339.18
2018,3,22,ES,Madrid,pm25,212,5.0,59.0,30.0,1100.97
2018,4,21,ES,Madrid,pm25,186,43.0,85.0,57.0,658.01
2018,5,23,ES,Madrid,pm25,214,34.0,85.0,50.0,679.26
2018,6,27,ES,Madrid,pm25,216,53.0,88.0,70.0,623.63
2018,1,4,ES,Madrid,pm25,167,5.0,72.0,30.0,1511.19
2018,2,22,ES,Madrid,pm25,216,11.0,82.0,34.0,2286.85
2018,3,11,ES,Madrid,pm25,212,11.0,53.0,18.0,383.57
2018,6,28,ES,Madrid,pm25,206,39.0,87.0,58.0,642.62
2018,1,14,ES,Madrid,pm25,168,5.0,61.0,21.0,1783.46
2018,3,3,ES,Madrid,pm25,216,13.0,57.0,23.0,509.11
2018,3,28,ES,Madrid,pm25,191,21.0,85.0,38.0,1922.3
2018,3,29,ES,Madrid,pm25,192,16.0,49.0,28.0,520.52
2018,6,11,ES,Madrid,pm25,216,15.0,70.0,26.0,463.81
2018,6,16,ES,Madrid,pm25,205,5.0,63.0,39.0,992.86
