Year,Month,Date,Country,City,Specie,count,min,max,median,variance
2017,3,16,IN,New Delhi,pm25,23,107.0,326.0,155.0,25481.3
2017,4,5,IN,New Delhi,pm25,23,34.0,155.0,80.0,9041.7
2017,6,3,IN,New Delhi,pm25,24,95.0,192.0,159.0,9740.8
2017,6,24,IN,New Delhi,pm25,24,85.0,157.0,139.0,6301.14
2017,6,26,IN,New Delhi,pm25,24,93.0,153.0,119.0,2793.04
2017,1,4,IN,New Delhi,pm25,21,132.0,357.0,247.0,51561.3
2017,2,9,IN,New Delhi,pm25,21,152.0,263.0,177.0,6964.48
2017,2,19,IN,New Delhi,pm25,24,91.0,211.0,178.0,10755.4
2017,5,13,IN,New Delhi,pm25,24,114.0,222.0,172.0,9864.28
2017,5,27,IN,New Delhi,pm25,24,93.0,162.0,124.0,3731.52
2017,6,9,IN,New Delhi,pm25,24,107.0,181.0,149.0,2946.5
2016,12,28,IN,New Delhi,pm25,24,153.0,378.0,254.0,51522.5
2017,1,15,IN,New Delhi,pm25,24,158.0,335.0,236.0,21213.3
2017,5,6,IN,New Delhi,pm25,24,153.0,480.0,187.0,55665.9
2017,5,19,IN,New Delhi,pm25,24,68.0,171.0,112.0,13188.6
2017,5,31,IN,New Delhi,pm25,24,78.0,162.0,104.0,6025.92
2016,12,27,IN,New Delhi,pm25,24,162.0,310.0,241.0,21122.3
2017,4,24,IN,New Delhi,pm25,22,119.0,309.0,156.0,23669.3
2017,5,2,IN,New Delhi,pm25,24,107.0,204.0,164.0,7101.74
2017,2,18,IN,New Delhi,pm25,24,63.0,203.0,181.0,17939.8
2017,3,5,IN,New Delhi,pm25,21,46.0,241.0,147.0,36820.1
2017,3,22,IN,New Delhi,pm25,24,78.0,271.0,165.0,16120.9
2017,4,4,IN,New Delhi,pm25,24,21.0,251.0,109.0,32892.8
2017,4,25,IN,New Delhi,pm25,21,97.0,223.0,142.0,9626.29
2017,1,8,IN,New Delhi,pm25,23,174.0,210.0,188.0,1364.31
2017,1,28,IN,New Delhi,pm25,13,169.0,238.0,175.0,5518.97
2017,1,30,IN,New Delhi,pm25,22,153.0,295.0,191.0,21895.8
2017,5,18,IN,New Delhi,pm25,24,129.0,183.0,158.0,1099.93
2017,6,1,IN,New Delhi,pm25,24,109.0,209.0,155.0,4276.36
2017,6,16,IN,New Delhi,pm25,24,34.0,169.0,124.0,20507.5
2017,7,2,IN,New Delhi,pm25,24,21.0,137.0,59.0,8439.93
2017,3,6,IN,New Delhi,pm25,24,46.0,227.0,157.0,26883.5
2017,4,7,IN,New Delhi,pm25,24,166.0,312.0,184.0,23205.1
2017,5,21,IN,New Delhi,pm25,24,137.0,266.0,179.0,7573.84
2017,4,1,IN,New Delhi,pm25,24,53.0,297.0,157.0,50230.4
2017,4,8,IN,New Delhi,pm25,23,82.0,370.0,174.0,57740.3
2017,4,17,IN,New Delhi,pm25,13,169.0,191.0,175.0,624.36
2017,4,18,IN,New Delhi,pm25,23,162.0,244.0,184.0,4186.24
2017,5,7,IN,New Delhi,pm25,24,124.0,295.0,191.0,19061.1
2016,12,29,IN,New Delhi,pm25,24,233.0,383.0,326.0,15976.4
2017,1,27,IN,New Delhi,pm25,24,53.0,193.0,132.0,17591.6
2017,2,8,IN,New Delhi,pm25,13,76.0,262.0,195.0,26533.1
2017,5,30,IN,New Delhi,pm25,24,85.0,160.0,134.0,6153.84
2017,6,19,IN,New Delhi,pm25,24,61.0,179.0,114.0,15979.8
2017,6,20,IN,New Delhi,pm25,24,17.0,124.0,82.0,8336.07
2017,6,5,IN,New Delhi,pm25,24,85.0,151.0,107.0,4628.68
2017,6,14,IN,New Delhi,pm25,24,72.0,163.0,119.0,10626.9
2017,1,19,IN,New Delhi,pm25,13,179.0,246.0,208.0,3222.44
2017,3,12,IN,New Delhi,pm25,24,30.0,174.0,89.0,18977.4
2017,4,19,IN,New Delhi,pm25,24,82.0,203.0,161.0,18782.6
2017,4,26,IN,New Delhi,pm25,24,53.0,151.0,97.0,5254.18
2017,5,23,IN,New Delhi,pm25,24,97.0,187.0,162.0,8329.49
2017,1,1,IN,New Delhi,pm25,24,149.0,333.0,228.0,25242.5
2017,2,16,IN,New Delhi,pm25,24,112.0,267.0,174.0,10844.3
2017,4,6,IN,New Delhi,pm25,24,59.0,198.0,99.0,18218.3
2017,3,8,IN,New Delhi,pm25,24,59.0,199.0,93.0,18851.3
2017,6,22,IN,New Delhi,pm25,24,53.0,159.0,137.0,10864.1
2017,6,25,IN,New Delhi,pm25,24,102.0,171.0,153.0,3719.84
2016,12,30,IN,New Delhi,pm25,24,199.0,321.0,245.0,12129.0
2017,1,14,IN,New Delhi,pm25,24,188.0,544.0,296.0,137739.0
2017,2,28,IN,New Delhi,pm25,13,82.0,192.0,155.0,13378.6
2017,4,2,IN,New Delhi,pm25,24,53.0,292.0,153.0,47412.4
2017,6,27,IN,New Delhi,pm25,24,72.0,149.0,93.0,4539.06
2017,2,3,IN,New Delhi,pm25,13,180.0,332.0,252.0,24024.2
2017,3,18,IN,New Delhi,pm25,24,82.0,230.0,157.0,17314.2
2017,3,28,IN,New Delhi,pm25,24,109.0,398.0,170.0,31663.2
2017,5,9,IN,New Delhi,pm25,24,104.0,173.0,158.0,3171.14
2017,2,11,IN,New Delhi,pm25,23,93.0,251.0,182.0,19161.5
2017,4,3,IN,New Delhi,pm25,24,46.0,226.0,112.0,22105.9
2017,4,23,IN,New Delhi,pm25,24,107.0,263.0,161.0,11734.6
2017,3,7,IN,New Delhi,pm25,22,93.0,221.0,155.0,9988.33
2017,3,11,IN,New Delhi,pm25,24,30.0,114.0,72.0,4876.23
2017,3,15,IN,New Delhi,pm25,24,59.0,290.0,168.0,40582.6
2017,4,20,IN,New Delhi,pm25,24,91.0,214.0,162.0,12262.2
2017,5,24,IN,New Delhi,pm25,24,112.0,180.0,162.0,3261.58
2017,1,20,IN,New Delhi,pm25,17,95.0,238.0,176.0,18903.9
2017,2,7,IN,New Delhi,pm25,20,117.0,195.0,155.0,3193.26
2017,3,2,IN,New Delhi,pm25,24,114.0,212.0,168.0,4981.29
2017,6,21,IN,New Delhi,pm25,23,53.0,157.0,144.0,8419.53
