Year,Month,Date,Country,City,Specie,count,min,max,median,variance
2015,7,5,US,Portland,pm25,118,14.0,183.0,45.0,9289.17
2015,2,3,US,Portland,pm25,96,12.0,99.0,35.0,4078.09
2015,3,21,US,Portland,pm25,94,1.0,78.0,11.0,1772.54
2015,5,5,US,Portland,pm25,84,6.0,43.0,12.0,410.79
2015,6,2,US,Portland,pm25,90,8.0,58.0,14.0,946.63
2015,6,28,US,Portland,pm25,118,14.0,69.0,40.0,1542.9
2015,7,2,US,Portland,pm25,111,22.0,78.0,33.0,788.35
2015,6,15,US,Portland,pm25,86,13.0,58.0,21.0,945.42
2015,1,26,US,Portland,pm25,94,17.0,109.0,40.0,3232.46
2015,1,30,US,Portland,pm25,96,12.0,91.0,24.0,4590.11
2015,3,27,US,Portland,pm25,80,6.0,999.0,24.0,802942.0
2015,4,7,US,Portland,pm25,94,3.0,45.0,13.0,816.65
2015,4,17,US,Portland,pm25,94,8.0,49.0,15.0,613.57
2015,5,25,US,Portland,pm25,87,2.0,51.0,13.0,444.5
2015,1,19,US,Portland,pm25,72,13.0,129.0,25.0,4078.21
2015,3,7,US,Portland,pm25,92,4.0,104.0,38.0,5131.56
2015,3,16,US,Portland,pm25,85,1.0,45.0,12.0,844.61
2015,6,20,US,Portland,pm25,107,4.0,52.0,14.0,525.52
2015,7,3,US,Portland,pm25,118,11.0,62.0,32.0,958.61
2015,6,14,US,Portland,pm25,71,2.0,52.0,20.0,822.05
2015,1,5,US,Portland,pm25,69,8.0,105.0,12.0,5727.23
2015,1,17,US,Portland,pm25,71,8.0,123.0,28.0,6685.57
2015,2,19,US,Portland,pm25,96,9.0,126.0,34.0,3749.4
2015,3,25,US,Portland,pm25,91,3.0,83.0,14.0,1363.55
2015,4,28,US,Portland,pm25,65,2.0,38.0,14.0,425.32
2015,5,27,US,Portland,pm25,85,3.0,65.0,21.0,1634.39
2015,2,11,US,Portland,pm25,96,10.0,82.0,27.0,3381.05
2015,3,12,US,Portland,pm25,95,7.0,63.0,24.0,1639.36
2015,4,30,US,Portland,pm25,86,1.0,98.0,17.0,1154.1
2015,5,29,US,Portland,pm25,82,14.0,61.0,28.0,1290.88
2015,5,31,US,Portland,pm25,80,3.0,53.0,24.0,945.49
2015,1,7,US,Portland,pm25,48,26.0,106.0,54.0,2579.85
2015,2,17,US,Portland,pm25,88,1.0,53.0,13.0,925.87
2015,3,30,US,Portland,pm25,72,10.0,53.0,25.0,1548.73
2015,5,18,US,Portland,pm25,92,1.0,50.0,25.0,660.95
2015,2,20,US,Portland,pm25,94,2.0,88.0,15.0,3505.66
2015,2,26,US,Portland,pm25,96,5.0,88.0,27.0,2635.98
2015,4,16,US,Portland,pm25,89,1.0,59.0,14.0,788.04
2015,4,23,US,Portland,pm25,54,11.0,48.0,25.0,666.15
2015,5,17,US,Portland,pm25,94,2.0,58.0,18.0,615.02
2015,6,25,US,Portland,pm25,95,8.0,23.0,12.0,84.72
2015,6,7,US,Portland,pm25,88,12.0,64.0,25.0,1215.98
2015,6,29,US,Portland,pm25,117,8.0,62.0,30.0,1444.24
2015,1,6,US,Portland,pm25,72,27.0,90.0,54.0,1921.12
2015,2,22,US,Portland,pm25,85,1.0,28.0,10.0,311.48
2015,2,23,US,Portland,pm25,88,1.0,85.0,14.0,1839.59
2015,4,1,US,Portland,pm25,71,8.0,56.0,15.0,865.87
2015,4,12,US,Portland,pm25,92,3.0,61.0,17.0,1347.14
2015,5,1,US,Portland,pm25,88,5.0,32.0,15.0,170.97
2015,1,31,US,Portland,pm25,96,14.0,151.0,32.0,7266.32
2015,4,24,US,Portland,pm25,85,5.0,48.0,15.0,992.42
2015,2,1,US,Portland,pm25,96,9.0,143.0,40.0,10128.2
2015,3,6,US,Portland,pm25,90,6.0,134.0,42.0,8903.15
2015,3,9,US,Portland,pm25,79,9.0,141.0,49.0,4575.92
2015,3,17,US,Portland,pm25,82,8.0,78.0,20.0,1819.51
2015,3,28,US,Portland,pm25,70,8.0,84.0,11.0,3429.54
2015,4,11,US,Portland,pm25,91,2.0,74.0,12.0,948.55
2014,12,31,US,Portland,pm25,47,13.0,148.0,38.0,17613.9
2015,5,26,US,Portland,pm25,92,1.0,120.0,14.0,1925.81
2015,5,30,US,Portland,pm25,90,9.0,53.0,25.0,833.4
2015,7,4,US,Portland,pm25,118,13.0,188.0,28.0,5841.76
2014,12,30,US,Portland,pm25,84,10.0,71.0,15.0,872.77
2015,4,13,US,Portland,pm25,95,6.0,96.0,21.0,2292.51
2015,1,13,US,Portland,pm25,26,10.0,103.0,52.0,6060.26
2015,2,4,US,Portland,pm25,94,6.0,95.0,17.0,3461.44
2015,3,13,US,Portland,pm25,86,1.0,105.0,23.0,3778.28
2015,3,19,US,Portland,pm25,95,3.0,91.0,25.0,3139.93
2015,3,22,US,Portland,pm25,94,3.0,76.0,23.0,2184.82
2015,5,22,US,Portland,pm25,93,1.0,60.0,26.0,1260.36
2015,3,20,US,Portland,pm25,95,5.0,106.0,28.0,3194.19
2015,3,31,US,Portland,pm25,68,5.0,63.0,8.0,752.58
2015,2,7,US,Portland,pm25,89,5.0,67.0,12.0,1517.25
2015,2,8,US,Portland,pm25,49,8.0,55.0,14.0,1587.54
2015,2,9,US,Portland,pm25,68,5.0,52.0,8.0,616.39
2015,2,14,US,Portland,pm25,91,3.0,104.0,52.0,6065.11
2015,2,16,US,Portland,pm25,84,1.0,67.0,11.0,1637.95
2015,3,14,US,Portland,pm25,69,2.0,54.0,14.0,1522.83
2015,5,28,US,Portland,pm25,80,11.0,60.0,25.0,1577.09
2015,5,16,US,Portland,pm25,93,2.0,59.0,15.0,689.01
2015,1,21,US,Portland,pm25,24,22.0,120.0,73.0,6039.55
2015,1,25,US,Portland,pm25,93,12.0,151.0,37.0,8124.92
2015,4,3,US,Portland,pm25,72,11.0,60.0,28.0,1429.26
2015,5,2,US,Portland,pm25,95,9.0,64.0,17.0,1377.3
2015,5,3,US,Portland,pm25,95,13.0,76.0,21.0,1890.57
2015,5,13,US,Portland,pm25,83,7.0,38.0,12.0,293.29
2015,2,18,US,Portland,pm25,96,15.0,66.0,33.0,1542.8
2015,2,24,US,Portland,pm25,94,12.0,102.0,38.0,3179.08
2015,3,24,US,Portland,pm25,87,1.0,50.0,10.0,863.92
2015,5,24,US,Portland,pm25,90,1.0,35.0,13.0,436.4
2015,6,10,US,Portland,pm25,94,14.0,62.0,26.0,1254.14
2015,6,30,US,Portland,pm25,115,4.0,46.0,20.0,600.49
2015,2,21,US,Portland,pm25,94,1.0,102.0,20.0,1947.06
2015,3,1,US,Portland,pm25,95,2.0,76.0,26.0,2880.44
2015,1,1,US,Portland,pm25,71,20.0,183.0,26.0,27325.6
2015,1,2,US,Portland,pm25,72,23.0,174.0,68.0,17235.7
2015,1,4,US,Portland,pm25,72,10.0,126.0,40.0,6329.01
2015,1,12,US,Portland,pm25,24,23.0,64.0,37.0,908.7
2015,1,28,US,Portland,pm25,84,14.0,81.0,45.0,2412.29
2015,2,5,US,Portland,pm25,95,10.0,57.0,18.0,927.2
2015,3,26,US,Portland,pm25,87,12.0,342.0,23.0,16834.5
2015,4,6,US,Portland,pm25,73,1.0,52.0,11.0,791.25
2015,6,4,US,Portland,pm25,81,8.0,49.0,13.0,277.2
2015,6,24,US,Portland,pm25,91,8.0,20.0,12.0,51.64
2015,6,27,US,Portland,pm25,93,14.0,64.0,30.0,1487.9
2015,1,11,US,Portland,pm25,17,20.0,74.0,27.0,3268.9
2015,6,17,US,Portland,pm25,79,3.0,35.0,14.0,306.54
2015,6,19,US,Portland,pm25,109,7.0,33.0,12.0,267.45
2015,6,23,US,Portland,pm25,87,11.0,48.0,17.0,292.45
2015,4,5,US,Portland,pm25,72,9.0,87.0,22.0,3047.32
2015,7,1,US,Portland,pm25,117,12.0,58.0,22.0,933.89
2015,6,13,US,Portland,pm25,72,2.0,57.0,18.0,1114.24
2015,6,21,US,Portland,pm25,112,11.0,59.0,18.0,801.34
2015,2,6,US,Portland,pm25,96,5.0,65.0,15.0,1648.61
2015,2,28,US,Portland,pm25,86,1.0,72.0,20.0,1365.56
2015,3,8,US,Portland,pm25,90,6.0,152.0,36.0,9730.57
2015,4,8,US,Portland,pm25,96,6.0,63.0,18.0,943.87
2015,5,6,US,Portland,pm25,95,2.0,83.0,11.0,1142.47
2015,5,21,US,Portland,pm25,91,4.0,63.0,42.0,1353.44
2015,4,25,US,Portland,pm25,88,3.0,47.0,12.0,1001.14
2015,5,14,US,Portland,pm25,93,1.0,50.0,16.0,788.89
2015,2,10,US,Portland,pm25,92,6.0,74.0,9.0,1877.79
2015,2,27,US,Portland,pm25,93,1.0,56.0,12.0,1110.42
2015,3,3,US,Portland,pm25,72,3.0,135.0,21.0,4109.23
