Year,Month,Date,Country,City,Specie,count,min,max,median,variance
2018,2,10,US,Los Angeles,pm25,70,24.0,87.0,51.0,2294.46
2018,3,30,US,Los Angeles,pm25,72,32.0,149.0,68.0,6697.62
2018,5,2,US,Los Angeles,pm25,72,8.0,79.0,48.0,1641.47
2018,6,6,US,Los Angeles,pm25,72,6.0,76.0,51.0,2204.79
2018,1,14,US,Los Angeles,pm25,62,1.0,92.0,38.0,3622.93
2018,1,28,US,Los Angeles,pm25,66,2.0,122.0,55.0,9623.82
2018,3,5,US,Los Angeles,pm25,66,5.0,85.0,37.0,3898.29
2018,3,8,US,Los Angeles,pm25,71,21.0,107.0,55.0,3572.06
2018,5,17,US,Los Angeles,pm25,67,3.0,67.0,33.0,2171.19
2018,5,25,US,Los Angeles,pm25,63,1.0,62.0,17.0,1420.55
2018,6,3,US,Los Angeles,pm25,72,4.0,85.0,58.0,1927.09
2018,6,24,US,Los Angeles,pm25,67,9.0,80.0,42.0,2206.16
2018,1,4,US,Los Angeles,pm25,72,40.0,153.0,82.0,3638.73
2018,3,23,US,Los Angeles,pm25,66,3.0,83.0,27.0,3836.77
2018,5,1,US,Los Angeles,pm25,72,21.0,80.0,50.0,1157.13
2018,5,9,US,Los Angeles,pm25,72,21.0,97.0,53.0,3505.07
2018,5,21,US,Los Angeles,pm25,67,3.0,65.0,38.0,2274.21
2018,6,23,US,Los Angeles,pm25,70,11.0,87.0,41.0,2804.9
2018,4,20,US,Los Angeles,pm25,57,10.0,85.0,50.0,2079.91
2018,2,4,US,Los Angeles,pm25,72,40.0,139.0,94.0,5098.64
2018,2,6,US,Los Angeles,pm25,69,29.0,144.0,62.0,10281.0
2018,2,8,US,Los Angeles,pm25,72,21.0,154.0,54.0,10128.4
2018,2,13,US,Los Angeles,pm25,61,6.0,65.0,30.0,1569.34
2018,2,25,US,Los Angeles,pm25,72,1.0,95.0,44.0,4006.64
2018,4,2,US,Los Angeles,pm25,71,3.0,82.0,50.0,2566.71
2018,4,10,US,Los Angeles,pm25,71,30.0,99.0,59.0,2529.61
2018,5,15,US,Los Angeles,pm25,68,1.0,89.0,32.0,2989.7
2018,6,22,US,Los Angeles,pm25,69,20.0,124.0,56.0,6798.56
2018,1,2,US,Los Angeles,pm25,72,53.0,177.0,127.0,10782.9
2018,1,9,US,Los Angeles,pm25,62,1.0,65.0,25.0,3354.66
2018,2,22,US,Los Angeles,pm25,70,5.0,101.0,39.0,3295.08
2018,6,2,US,Los Angeles,pm25,68,15.0,101.0,53.0,1722.66
2018,6,16,US,Los Angeles,pm25,71,3.0,82.0,40.0,2573.27
2018,6,29,US,Los Angeles,pm25,71,12.0,80.0,50.0,1806.74
2018,1,24,US,Los Angeles,pm25,65,2.0,81.0,42.0,2807.97
2018,1,30,US,Los Angeles,pm25,69,10.0,76.0,42.0,2298.56
2018,2,18,US,Los Angeles,pm25,72,3.0,95.0,53.0,3512.8
2018,3,19,US,Los Angeles,pm25,65,6.0,66.0,38.0,2974.59
2018,3,21,US,Los Angeles,pm25,71,9.0,74.0,45.0,2238.84
2018,4,7,US,Los Angeles,pm25,72,11.0,72.0,39.0,2557.28
2018,4,25,US,Los Angeles,pm25,72,30.0,119.0,65.0,3781.34
2018,2,3,US,Los Angeles,pm25,72,43.0,157.0,97.0,12680.5
2018,2,23,US,Los Angeles,pm25,71,4.0,70.0,25.0,1779.08
2018,2,28,US,Los Angeles,pm25,70,5.0,125.0,46.0,4063.58
2018,4,23,US,Los Angeles,pm25,72,34.0,122.0,65.0,3221.06
2018,5,22,US,Los Angeles,pm25,70,8.0,80.0,33.0,2798.52
2018,1,7,US,Los Angeles,pm25,72,34.0,132.0,71.0,6461.95
2018,3,20,US,Los Angeles,pm25,70,2.0,82.0,48.0,3330.4
2018,5,13,US,Los Angeles,pm25,72,7.0,70.0,29.0,1816.2
2018,6,17,US,Los Angeles,pm25,72,7.0,46.0,30.0,904.32
2018,1,16,US,Los Angeles,pm25,71,8.0,153.0,80.0,8066.42
