Year,Month,Date,Country,City,Specie,count,min,max,median,variance
2019,01,09,AE,Abu Dhabi,pm25,24,93.0,153.0,112.0,2994.71
2019,02,18,AE,Abu Dhabi,pm25,24,63.0,82.0,72.0,243.02
2019,02,20,AE,Abu Dhabi,pm25,24,61.0,93.0,80.0,769.28
2019,03,10,AE,Abu Dhabi,pm25,24,68.0,93.0,78.0,480.42
2019,03,22,AE,Abu Dhabi,pm25,24,97.0,134.0,109.0,892.16
2019,03,26,AE,Abu Dhabi,pm25,24,119.0,236.0,169.0,5724.06
2019,03,28,AE,Abu Dhabi,pm25,24,80.0,134.0,91.0,2151.01
2019,02,02,AE,Abu Dhabi,pm25,24,89.0,139.0,109.0,2433.03
2019,02,06,AE,Abu Dhabi,pm25,24,57.0,102.0,65.0,1681.72
2019,03,11,AE,Abu Dhabi,pm25,24,80.0,112.0,91.0,511.14
2019,01,29,AE,Abu Dhabi,pm25,24,80.0,137.0,102.0,2213.75
2019,02,08,AE,Abu Dhabi,pm25,24,63.0,114.0,76.0,1398.19
2019,03,18,AE,Abu Dhabi,pm25,24,85.0,170.0,112.0,4744.06
2019,01,10,AE,Abu Dhabi,pm25,24,68.0,157.0,114.0,6057.81
2019,01,27,AE,Abu Dhabi,pm25,24,91.0,149.0,97.0,2344.93
2019,02,27,AE,Abu Dhabi,pm25,24,72.0,142.0,97.0,3748.62
2019,03,16,AE,Abu Dhabi,pm25,24,78.0,167.0,109.0,7440.0
2019,03,27,AE,Abu Dhabi,pm25,24,76.0,151.0,112.0,3414.33
2019,03,29,AE,Abu Dhabi,pm25,24,87.0,162.0,144.0,6692.97
2019,01,21,AE,Abu Dhabi,pm25,24,70.0,107.0,85.0,618.68
2019,01,26,AE,Abu Dhabi,pm25,24,97.0,165.0,137.0,8775.05
2019,02,11,AE,Abu Dhabi,pm25,24,74.0,188.0,104.0,17251.2
2019,02,15,AE,Abu Dhabi,pm25,24,65.0,97.0,82.0,511.23
2019,02,26,AE,Abu Dhabi,pm25,24,87.0,127.0,104.0,1044.06
2019,03,03,AE,Abu Dhabi,pm25,24,61.0,89.0,78.0,501.72
2019,03,09,AE,Abu Dhabi,pm25,24,65.0,122.0,91.0,1818.24
2019,03,19,AE,Abu Dhabi,pm25,24,70.0,127.0,91.0,2040.58
2019,02,09,AE,Abu Dhabi,pm25,24,70.0,122.0,85.0,2683.03
2019,02,10,AE,Abu Dhabi,pm25,24,78.0,97.0,89.0,351.58
2019,03,31,AE,Abu Dhabi,pm25,23,82.0,173.0,144.0,9188.62
2019,02,23,AE,Abu Dhabi,pm25,24,70.0,139.0,114.0,4199.84
2019,03,21,AE,Abu Dhabi,pm25,24,78.0,107.0,93.0,508.1
2019,01,14,AE,Abu Dhabi,pm25,24,74.0,139.0,104.0,3292.97
2019,01,17,AE,Abu Dhabi,pm25,24,78.0,277.0,102.0,14730.7
2019,01,12,AE,Abu Dhabi,pm25,24,57.0,82.0,70.0,574.77
2019,02,03,AE,Abu Dhabi,pm25,24,97.0,160.0,124.0,4575.49
2019,02,16,AE,Abu Dhabi,pm25,24,76.0,142.0,95.0,3437.61
2019,02,25,AE,Abu Dhabi,pm25,24,99.0,147.0,129.0,1511.14
2019,03,06,AE,Abu Dhabi,pm25,24,85.0,134.0,104.0,1408.97
2019,03,23,AE,Abu Dhabi,pm25,24,122.0,212.0,163.0,4090.36
2018,12,31,AE,Abu Dhabi,pm25,24,72.0,152.0,112.0,5643.19
2019,01,06,AE,Abu Dhabi,pm25,24,82.0,109.0,93.0,507.54
2019,02,13,AE,Abu Dhabi,pm25,23,57.0,89.0,76.0,608.73
2019,02,14,AE,Abu Dhabi,pm25,24,72.0,99.0,82.0,614.49
2019,02,17,AE,Abu Dhabi,pm25,23,76.0,124.0,91.0,1400.0
2019,02,21,AE,Abu Dhabi,pm25,24,76.0,109.0,93.0,640.0
2019,02,22,AE,Abu Dhabi,pm25,24,76.0,132.0,87.0,1372.97
2019,02,24,AE,Abu Dhabi,pm25,24,122.0,159.0,139.0,1065.22
2019,01,24,AE,Abu Dhabi,pm25,24,156.0,172.0,165.0,186.5
2019,01,25,AE,Abu Dhabi,pm25,20,158.0,167.0,160.0,69.34
2019,03,20,AE,Abu Dhabi,pm25,24,68.0,119.0,87.0,1717.81
2019,03,07,AE,Abu Dhabi,pm25,24,80.0,114.0,93.0,712.97
2019,03,13,AE,Abu Dhabi,pm25,24,82.0,119.0,99.0,982.59
2019,03,02,AE,Abu Dhabi,pm25,9,63.0,80.0,68.0,382.5
2019,03,08,AE,Abu Dhabi,pm25,24,65.0,99.0,82.0,945.15
2019,03,24,AE,Abu Dhabi,pm25,24,99.0,190.0,151.0,5707.54
2019,03,30,AE,Abu Dhabi,pm25,24,80.0,153.0,104.0,8464.28
2019,01,04,AE,Abu Dhabi,pm25,24,72.0,152.0,107.0,4417.66
2019,02,01,AE,Abu Dhabi,pm25,24,80.0,142.0,97.0,3439.84
2019,02,04,AE,Abu Dhabi,pm25,24,63.0,158.0,82.0,7300.0
2019,03,25,AE,Abu Dhabi,pm25,24,97.0,185.0,149.0,4567.54
2019,01,18,AE,Abu Dhabi,pm25,24,139.0,210.0,165.0,3139.84
2019,01,23,AE,Abu Dhabi,pm25,23,63.0,172.0,112.0,17384.8
2019,01,13,AE,Abu Dhabi,pm25,24,72.0,112.0,85.0,1897.37
2019,01,15,AE,Abu Dhabi,pm25,24,87.0,129.0,107.0,1194.71
2019,02,07,AE,Abu Dhabi,pm25,24,61.0,93.0,72.0,641.72
2019,03,04,AE,Abu Dhabi,pm25,23,59.0,93.0,76.0,718.06
2019,01,01,AE,Abu Dhabi,pm25,24,107.0,152.0,122.0,1826.94
2019,01,03,AE,Abu Dhabi,pm25,24,76.0,129.0,117.0,2587.54
2019,03,17,AE,Abu Dhabi,pm25,24,80.0,199.0,161.0,11058.8
2019,01,28,AE,Abu Dhabi,pm25,24,93.0,155.0,119.0,2558.53
2019,02,12,AE,Abu Dhabi,pm25,24,74.0,155.0,89.0,7176.5
2019,01,19,AE,Abu Dhabi,pm25,24,80.0,191.0,177.0,9126.94
2019,02,05,AE,Abu Dhabi,pm25,24,61.0,102.0,72.0,852.59
2019,03,14,AE,Abu Dhabi,pm25,24,85.0,134.0,127.0,2136.5
2019,01,08,AE,Abu Dhabi,pm25,24,99.0,154.0,122.0,2618.53
2019,01,16,AE,Abu Dhabi,pm25,24,78.0,132.0,99.0,1313.75
2019,01,20,AE,Abu Dhabi,pm25,24,59.0,85.0,72.0,583.7
2019,01,22,AE,Abu Dhabi,pm25,18,57.0,93.0,76.0,820.56
2019,01,30,AE,Abu Dhabi,pm25,24,74.0,164.0,114.0,6984.06
2019,02,19,AE,Abu Dhabi,pm25,24,59.0,91.0,74.0,618.1
2019,02,28,AE,Abu Dhabi,pm25,14,80.0,151.0,107.0,5526.87
2019,03,12,AE,Abu Dhabi,pm25,24,76.0,117.0,91.0,1185.14
2019,01,02,AE,Abu Dhabi,pm25,24,78.0,119.0,99.0,1159.71
2019,01,05,AE,Abu Dhabi,pm25,24,65.0,93.0,78.0,513.03
2019,01,31,AE,Abu Dhabi,pm25,24,70.0,107.0,80.0,852.39
2019,03,05,AE,Abu Dhabi,pm25,23,65.0,99.0,82.0,1006.76
2019,03,15,AE,Abu Dhabi,pm25,24,80.0,170.0,99.0,8205.2
2019,01,07,AE,Abu Dhabi,pm25,24,97.0,142.0,124.0,1771.29
2019,01,11,AE,Abu Dhabi,pm25,24,55.0,156.0,68.0,3905.8
2019,03,18,AE,Dubai,pm25,20,89.0,171.0,132.0,9188.92
2019,03,20,AE,Dubai,pm25,24,59.0,91.0,70.0,1218.24
2019,03,06,AE,Dubai,pm25,24,72.0,127.0,99.0,2640.85
2019,03,11,AE,Dubai,pm25,24,63.0,97.0,76.0,880.0
2019,03,12,AE,Dubai,pm25,24,59.0,134.0,78.0,4585.8
2019,03,04,AE,Dubai,pm25,24,57.0,76.0,70.0,297.37
2019,03,19,AE,Dubai,pm25,24,70.0,151.0,91.0,3639.11
2019,03,30,AE,Dubai,pm25,24,74.0,149.0,132.0,8128.91
2019,03,09,AE,Dubai,pm25,20,63.0,102.0,82.0,1360.5
2019,03,14,AE,Dubai,pm25,24,74.0,163.0,104.0,7343.9
2019,03,07,AE,Dubai,pm25,24,72.0,153.0,99.0,4065.92
2019,03,13,AE,Dubai,pm25,24,80.0,119.0,93.0,1354.49
2019,03,23,AE,Dubai,pm25,24,91.0,178.0,109.0,10751.9
2019,03,03,AE,Dubai,pm25,24,50.0,76.0,63.0,455.36
2019,03,05,AE,Dubai,pm25,24,61.0,85.0,74.0,456.36
2019,03,26,AE,Dubai,pm25,24,93.0,199.0,132.0,12356.2
2019,03,27,AE,Dubai,pm25,24,68.0,151.0,95.0,2999.13
2019,03,31,AE,Dubai,pm25,23,85.0,137.0,109.0,2052.73
2019,03,08,AE,Dubai,pm25,24,53.0,97.0,74.0,860.8
2019,03,15,AE,Dubai,pm25,24,68.0,117.0,89.0,1812.97
2019,03,25,AE,Dubai,pm25,24,80.0,188.0,147.0,9119.93
2019,03,29,AE,Dubai,pm25,24,85.0,155.0,107.0,6927.75
2019,03,21,AE,Dubai,pm25,24,72.0,117.0,95.0,1579.11
2019,03,22,AE,Dubai,pm25,24,85.0,147.0,97.0,3243.48
2019,03,16,AE,Dubai,pm25,24,68.0,155.0,85.0,4578.84
2019,03,17,AE,Dubai,pm25,24,65.0,177.0,97.0,8456.5
2019,03,24,AE,Dubai,pm25,24,63.0,160.0,107.0,7623.02
2019,03,28,AE,Dubai,pm25,20,70.0,99.0,85.0,674.84
2019,03,02,AE,Dubai,pm25,19,53.0,154.0,72.0,14768.4
2019,03,10,AE,Dubai,pm25,24,63.0,93.0,72.0,602.45
2019,01,24,CZ,Prague,pm25,168,76.0,157.0,126.0,3501.61
2019,03,13,CZ,Prague,pm25,153,5.0,89.0,13.0,1649.87
2019,03,18,CZ,Prague,pm25,185,5.0,65.0,17.0,2000.21
2019,01,03,CZ,Prague,pm25,156,5.0,166.0,22.0,5497.98
2019,02,02,CZ,Prague,pm25,192,72.0,156.0,104.0,3561.26
2019,02,23,CZ,Prague,pm25,168,13.0,147.0,59.0,4601.99
2019,02,28,CZ,Prague,pm25,168,13.0,163.0,70.0,8024.6
2019,02,19,CZ,Prague,pm25,168,17.0,199.0,132.0,29457.4
2019,02,20,CZ,Prague,pm25,167,13.0,97.0,58.0,2765.47
